Date,Symbol,Price,Available Supply,Unlocked Supply,Inflation,Team,Strategic Round,Validator Round,Founding Round,Seed Round,Foundation,Grant Pool,Community,Coinlist Auction
Oct 28 2030,SOL,0,734987162.00,734987162.00,234987162.00,62500000.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Oct 27 2030,SOL,0,734953466.73,734953466.73,234953466.73,62500000.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Oct 26 2030,SOL,0,734919771.45,734919771.45,234919771.45,62500000.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Oct 26 2030,SOL,0,734919771.45,734919771.45,234919771.45,62500000.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Oct 25 2030,SOL,0,734886076.18,734886076.18,234886076.18,62500000.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Oct 24 2030,SOL,0,734852380.91,734852380.91,234852380.91,62500000.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Oct 23 2030,SOL,0,734818685.64,734818685.64,234818685.64,62500000.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Oct 23 2030,SOL,0,734818685.64,734818685.64,234818685.64,62500000.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Oct 22 2030,SOL,0,734784990.37,734784990.37,234784990.37,62500000.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Oct 21 2030,SOL,0,734751295.10,734751295.10,234751295.10,62500000.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Oct 20 2030,SOL,0,734717599.83,734717599.83,234717599.83,62500000.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Oct 20 2030,SOL,0,734717599.83,734717599.83,234717599.83,62500000.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Oct 19 2030,SOL,0,734683904.56,734683904.56,234683904.56,62500000.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Oct 18 2030,SOL,0,734650209.28,734650209.28,234650209.28,62500000.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Oct 17 2030,SOL,0,734616514.01,734616514.01,234616514.01,62500000.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Oct 16 2030,SOL,0,734582818.74,734582818.74,234582818.74,62500000.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Oct 16 2030,SOL,0,734582818.74,734582818.74,234582818.74,62500000.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Oct 15 2030,SOL,0,734549123.47,734549123.47,234549123.47,62500000.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Oct 14 2030,SOL,0,734515428.20,734515428.20,234515428.20,62500000.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Oct 13 2030,SOL,0,734481732.93,734481732.93,234481732.93,62500000.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Oct 13 2030,SOL,0,734481732.93,734481732.93,234481732.93,62500000.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Oct 12 2030,SOL,0,734448037.66,734448037.66,234448037.66,62500000.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Oct 11 2030,SOL,0,734414342.39,734414342.39,234414342.39,62500000.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Oct 10 2030,SOL,0,734380647.12,734380647.12,234380647.12,62500000.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Oct 10 2030,SOL,0,734380647.12,734380647.12,234380647.12,62500000.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Oct 09 2030,SOL,0,734346951.84,734346951.84,234346951.84,62500000.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Oct 08 2030,SOL,0,734313256.57,734313256.57,234313256.57,62500000.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Oct 07 2030,SOL,0,734279561.30,734279561.30,234279561.30,62500000.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Oct 06 2030,SOL,0,734245866.03,734245866.03,234245866.03,62500000.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Oct 06 2030,SOL,0,734245866.03,734245866.03,234245866.03,62500000.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Oct 05 2030,SOL,0,734212170.76,734212170.76,234212170.76,62500000.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Oct 04 2030,SOL,0,734178475.49,734178475.49,234178475.49,62500000.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Oct 03 2030,SOL,0,734144780.22,734144780.22,234144780.22,62500000.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Oct 03 2030,SOL,0,734144780.22,734144780.22,234144780.22,62500000.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Oct 02 2030,SOL,0,734111084.95,734111084.95,234111084.95,62500000.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Oct 01 2030,SOL,0,734077389.67,734077389.67,234077389.67,62500000.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Sep 30 2030,SOL,0,734043694.40,734043694.40,234043694.40,62500000.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Sep 29 2030,SOL,0,734009999.13,734009999.13,234009999.13,62500000.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Sep 29 2030,SOL,0,734009999.13,734009999.13,234009999.13,62500000.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Sep 28 2030,SOL,0,733976303.86,733976303.86,233976303.86,62500000.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Sep 27 2030,SOL,0,733942608.59,733942608.59,233942608.59,62500000.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Sep 26 2030,SOL,0,733908913.32,733908913.32,233908913.32,62500000.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Sep 26 2030,SOL,0,733908913.32,733908913.32,233908913.32,62500000.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Sep 25 2030,SOL,0,733875218.05,733875218.05,233875218.05,62500000.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Sep 24 2030,SOL,0,733841522.78,733841522.78,233841522.78,62500000.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Sep 23 2030,SOL,0,733807827.50,733807827.50,233807827.50,62500000.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Sep 23 2030,SOL,0,733807827.50,733807827.50,233807827.50,62500000.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Sep 22 2030,SOL,0,733774132.23,733774132.23,233774132.23,62500000.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Sep 21 2030,SOL,0,733740436.96,733740436.96,233740436.96,62500000.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Sep 20 2030,SOL,0,733706741.69,733706741.69,233706741.69,62500000.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Sep 19 2030,SOL,0,733673046.42,733673046.42,233673046.42,62500000.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Sep 19 2030,SOL,0,733673046.42,733673046.42,233673046.42,62500000.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Sep 18 2030,SOL,0,733639351.15,733639351.15,233639351.15,62500000.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Sep 17 2030,SOL,0,733605655.88,733605655.88,233605655.88,62500000.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Sep 16 2030,SOL,0,733571960.61,733571960.61,233571960.61,62500000.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Sep 16 2030,SOL,0,733571960.61,733571960.61,233571960.61,62500000.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Sep 15 2030,SOL,0,733538265.33,733538265.33,233538265.33,62500000.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Sep 14 2030,SOL,0,733504570.06,733504570.06,233504570.06,62500000.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Sep 13 2030,SOL,0,733470874.79,733470874.79,233470874.79,62500000.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Sep 13 2030,SOL,0,733470874.79,733470874.79,233470874.79,62500000.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Sep 12 2030,SOL,0,733437179.52,733437179.52,233437179.52,62500000.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Sep 11 2030,SOL,0,733403484.25,733403484.25,233403484.25,62500000.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Sep 10 2030,SOL,0,733369788.98,733369788.98,233369788.98,62500000.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Sep 09 2030,SOL,0,733336093.71,733336093.71,233336093.71,62500000.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Sep 09 2030,SOL,0,733336093.71,733336093.71,233336093.71,62500000.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Sep 08 2030,SOL,0,733302398.44,733302398.44,233302398.44,62500000.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Sep 07 2030,SOL,0,733268703.16,733268703.16,233268703.16,62500000.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Sep 06 2030,SOL,0,733235007.89,733235007.89,233235007.89,62500000.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Sep 06 2030,SOL,0,733235007.89,733235007.89,233235007.89,62500000.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Sep 05 2030,SOL,0,733201312.62,733201312.62,233201312.62,62500000.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Sep 04 2030,SOL,0,733167617.35,733167617.35,233167617.35,62500000.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Sep 03 2030,SOL,0,733133922.08,733133922.08,233133922.08,62500000.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Sep 02 2030,SOL,0,733100226.81,733100226.81,233100226.81,62500000.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Sep 02 2030,SOL,0,733100226.81,733100226.81,233100226.81,62500000.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Sep 01 2030,SOL,0,733066531.54,733066531.54,233066531.54,62500000.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Aug 31 2030,SOL,0,733032836.27,733032836.27,233032836.27,62500000.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Aug 30 2030,SOL,0,732999140.99,732999140.99,232999140.99,62500000.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Aug 30 2030,SOL,0,732999140.99,732999140.99,232999140.99,62500000.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Aug 29 2030,SOL,0,732965445.72,732965445.72,232965445.72,62500000.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Aug 28 2030,SOL,0,732931750.45,732931750.45,232931750.45,62500000.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Aug 27 2030,SOL,0,732898055.18,732898055.18,232898055.18,62500000.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Aug 27 2030,SOL,0,732898055.18,732898055.18,232898055.18,62500000.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Aug 26 2030,SOL,0,732864359.91,732864359.91,232864359.91,62500000.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Aug 25 2030,SOL,0,732830664.64,732830664.64,232830664.64,62500000.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Aug 24 2030,SOL,0,732796969.37,732796969.37,232796969.37,62500000.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Aug 23 2030,SOL,0,732763274.10,732763274.10,232763274.10,62500000.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Aug 23 2030,SOL,0,732763274.10,732763274.10,232763274.10,62500000.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Aug 22 2030,SOL,0,732729578.82,732729578.82,232729578.82,62500000.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Aug 21 2030,SOL,0,732695883.55,732695883.55,232695883.55,62500000.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Aug 20 2030,SOL,0,732662188.28,732662188.28,232662188.28,62500000.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Aug 20 2030,SOL,0,732662188.28,732662188.28,232662188.28,62500000.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Aug 19 2030,SOL,0,732628493.01,732628493.01,232628493.01,62500000.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Aug 18 2030,SOL,0,732594797.74,732594797.74,232594797.74,62500000.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Aug 17 2030,SOL,0,732561102.47,732561102.47,232561102.47,62500000.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Aug 17 2030,SOL,0,732561102.47,732561102.47,232561102.47,62500000.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Aug 16 2030,SOL,0,732527407.20,732527407.20,232527407.20,62500000.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Aug 15 2030,SOL,0,732493711.93,732493711.93,232493711.93,62500000.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Aug 14 2030,SOL,0,732460016.65,732460016.65,232460016.65,62500000.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Aug 13 2030,SOL,0,732426321.38,732426321.38,232426321.38,62500000.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Aug 13 2030,SOL,0,732426321.38,732426321.38,232426321.38,62500000.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Aug 12 2030,SOL,0,732392626.11,732392626.11,232392626.11,62500000.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Aug 11 2030,SOL,0,732358930.84,732358930.84,232358930.84,62500000.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Aug 10 2030,SOL,0,732325235.57,732325235.57,232325235.57,62500000.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Aug 10 2030,SOL,0,732325235.57,732325235.57,232325235.57,62500000.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Aug 09 2030,SOL,0,732291540.30,732291540.30,232291540.30,62500000.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Aug 08 2030,SOL,0,732257845.03,732257845.03,232257845.03,62500000.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Aug 07 2030,SOL,0,732224149.76,732224149.76,232224149.76,62500000.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Aug 07 2030,SOL,0,732224149.76,732224149.76,232224149.76,62500000.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Aug 06 2030,SOL,0,732190454.48,732190454.48,232190454.48,62500000.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Aug 05 2030,SOL,0,732156759.21,732156759.21,232156759.21,62500000.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Aug 04 2030,SOL,0,732123063.94,732123063.94,232123063.94,62500000.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Aug 03 2030,SOL,0,732089368.67,732089368.67,232089368.67,62500000.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Aug 03 2030,SOL,0,732089368.67,732089368.67,232089368.67,62500000.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Aug 02 2030,SOL,0,732055673.40,732055673.40,232055673.40,62500000.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Aug 01 2030,SOL,0,732021978.13,732021978.13,232021978.13,62500000.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Jul 31 2030,SOL,0,731988282.86,731988282.86,231988282.86,62500000.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Jul 31 2030,SOL,0,731988282.86,731988282.86,231988282.86,62500000.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Jul 30 2030,SOL,0,731954587.59,731954587.59,231954587.59,62500000.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Jul 29 2030,SOL,0,731920892.32,731920892.32,231920892.32,62500000.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Jul 28 2030,SOL,0,731887197.04,731887197.04,231887197.04,62500000.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Jul 27 2030,SOL,0,731853501.77,731853501.77,231853501.77,62500000.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Jul 27 2030,SOL,0,731853501.77,731853501.77,231853501.77,62500000.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Jul 26 2030,SOL,0,731819806.50,731819806.50,231819806.50,62500000.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Jul 25 2030,SOL,0,731786111.23,731786111.23,231786111.23,62500000.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Jul 24 2030,SOL,0,731752415.96,731752415.96,231752415.96,62500000.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Jul 24 2030,SOL,0,731752415.96,731752415.96,231752415.96,62500000.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Jul 23 2030,SOL,0,731718720.69,731718720.69,231718720.69,62500000.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Jul 22 2030,SOL,0,731685025.42,731685025.42,231685025.42,62500000.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Jul 21 2030,SOL,0,731651330.15,731651330.15,231651330.15,62500000.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Jul 21 2030,SOL,0,731651330.15,731651330.15,231651330.15,62500000.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Jul 20 2030,SOL,0,731617634.87,731617634.87,231617634.87,62500000.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Jul 19 2030,SOL,0,731583939.60,731583939.60,231583939.60,62500000.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Jul 18 2030,SOL,0,731550244.33,731550244.33,231550244.33,62500000.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Jul 17 2030,SOL,0,731516549.06,731516549.06,231516549.06,62500000.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Jul 17 2030,SOL,0,731516549.06,731516549.06,231516549.06,62500000.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Jul 16 2030,SOL,0,731482853.79,731482853.79,231482853.79,62500000.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Jul 15 2030,SOL,0,731449158.52,731449158.52,231449158.52,62500000.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Jul 14 2030,SOL,0,731415463.25,731415463.25,231415463.25,62500000.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Jul 14 2030,SOL,0,731415463.25,731415463.25,231415463.25,62500000.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Jul 13 2030,SOL,0,731381767.98,731381767.98,231381767.98,62500000.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Jul 12 2030,SOL,0,731348072.70,731348072.70,231348072.70,62500000.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Jul 11 2030,SOL,0,731314377.43,731314377.43,231314377.43,62500000.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Jul 11 2030,SOL,0,731314377.43,731314377.43,231314377.43,62500000.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Jul 10 2030,SOL,0,731280682.16,731280682.16,231280682.16,62500000.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Jul 09 2030,SOL,0,731246986.89,731246986.89,231246986.89,62500000.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Jul 08 2030,SOL,0,731213291.62,731213291.62,231213291.62,62500000.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Jul 07 2030,SOL,0,731179596.35,731179596.35,231179596.35,62500000.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Jul 07 2030,SOL,0,731179596.35,731179596.35,231179596.35,62500000.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Jul 06 2030,SOL,0,731145901.08,731145901.08,231145901.08,62500000.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Jul 05 2030,SOL,0,731112205.81,731112205.81,231112205.81,62500000.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Jul 04 2030,SOL,0,731078510.53,731078510.53,231078510.53,62500000.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Jul 04 2030,SOL,0,731078510.53,731078510.53,231078510.53,62500000.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Jul 03 2030,SOL,0,731044815.26,731044815.26,231044815.26,62500000.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Jul 02 2030,SOL,0,731011119.99,731011119.99,231011119.99,62500000.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Jul 01 2030,SOL,0,730977424.72,730977424.72,230977424.72,62500000.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Jul 01 2030,SOL,0,730977424.72,730977424.72,230977424.72,62500000.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Jun 30 2030,SOL,0,730943729.45,730943729.45,230943729.45,62500000.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Jun 29 2030,SOL,0,730910034.18,730910034.18,230910034.18,62500000.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
Jun 28 2030,SOL,0,730876338.91,730876338.91,230876338.91,62500000.00,10000000.00,25500000.00,63500000.00,78500000.00,62500000.00,20000000.00,169500000.00,8000000.00
