Date,Symbol,Price,Available Supply,Unlocked Supply,Team,Foundation Reserve,Angel Round,Private Round - A,Private Round - B,Seed Round,Private Round - C,Airdrop,Liquidity Pool,Public Offering
Jun 24 2023,MASK,$3.79,0,86298684.00,17967177.16,30881506.85,8000000.00,2850000.00,5740000.00,6250000.00,5610000.00,1000000.00,1000000.00,7000000.00
Jun 24 2023,MASK,$3.79,0,86298684.00,17967177.16,30881506.85,8000000.00,2850000.00,5740000.00,6250000.00,5610000.00,1000000.00,1000000.00,7000000.00
Jun 24 2023,MASK,$3.79,0,86298684.00,17967177.16,30881506.85,8000000.00,2850000.00,5740000.00,6250000.00,5610000.00,1000000.00,1000000.00,7000000.00
Jun 24 2023,MASK,$3.79,0,86298684.00,17967177.16,30881506.85,8000000.00,2850000.00,5740000.00,6250000.00,5610000.00,1000000.00,1000000.00,7000000.00
Jun 23 2023,MASK,$3.76,0,86241595.19,17946207.06,30845388.13,8000000.00,2850000.00,5740000.00,6250000.00,5610000.00,1000000.00,1000000.00,7000000.00
Jun 23 2023,MASK,$3.76,0,86241595.19,17946207.06,30845388.13,8000000.00,2850000.00,5740000.00,6250000.00,5610000.00,1000000.00,1000000.00,7000000.00
Jun 23 2023,MASK,$3.76,0,86241595.19,17946207.06,30845388.13,8000000.00,2850000.00,5740000.00,6250000.00,5610000.00,1000000.00,1000000.00,7000000.00
Jun 23 2023,MASK,$3.76,0,86241595.19,17946207.06,30845388.13,8000000.00,2850000.00,5740000.00,6250000.00,5610000.00,1000000.00,1000000.00,7000000.00
Jun 22 2023,MASK,$3.95,0,86184506.37,17925236.96,30809269.41,8000000.00,2850000.00,5740000.00,6250000.00,5610000.00,1000000.00,1000000.00,7000000.00
Jun 22 2023,MASK,$3.95,0,86184506.37,17925236.96,30809269.41,8000000.00,2850000.00,5740000.00,6250000.00,5610000.00,1000000.00,1000000.00,7000000.00
Jun 22 2023,MASK,$3.95,0,86184506.37,17925236.96,30809269.41,8000000.00,2850000.00,5740000.00,6250000.00,5610000.00,1000000.00,1000000.00,7000000.00
Jun 22 2023,MASK,$3.95,0,86184506.37,17925236.96,30809269.41,8000000.00,2850000.00,5740000.00,6250000.00,5610000.00,1000000.00,1000000.00,7000000.00
Jun 22 2023,MASK,$3.95,0,86184506.37,17925236.96,30809269.41,8000000.00,2850000.00,5740000.00,6250000.00,5610000.00,1000000.00,1000000.00,7000000.00
Jun 21 2023,MASK,$3.80,0,86127417.55,17904266.87,30773150.68,8000000.00,2850000.00,5740000.00,6250000.00,5610000.00,1000000.00,1000000.00,7000000.00
Jun 21 2023,MASK,$3.80,0,86127417.55,17904266.87,30773150.68,8000000.00,2850000.00,5740000.00,6250000.00,5610000.00,1000000.00,1000000.00,7000000.00
Jun 21 2023,MASK,$3.80,0,86127417.55,17904266.87,30773150.68,8000000.00,2850000.00,5740000.00,6250000.00,5610000.00,1000000.00,1000000.00,7000000.00
Jun 21 2023,MASK,$3.80,0,86127417.55,17904266.87,30773150.68,8000000.00,2850000.00,5740000.00,6250000.00,5610000.00,1000000.00,1000000.00,7000000.00
Jun 20 2023,MASK,$3.64,0,86070328.74,17883296.77,30737031.96,8000000.00,2850000.00,5740000.00,6250000.00,5610000.00,1000000.00,1000000.00,7000000.00
Jun 20 2023,MASK,$3.64,0,86070328.74,17883296.77,30737031.96,8000000.00,2850000.00,5740000.00,6250000.00,5610000.00,1000000.00,1000000.00,7000000.00
Jun 20 2023,MASK,$3.64,0,86070328.74,17883296.77,30737031.96,8000000.00,2850000.00,5740000.00,6250000.00,5610000.00,1000000.00,1000000.00,7000000.00
Jun 20 2023,MASK,$3.64,0,86070328.74,17883296.77,30737031.96,8000000.00,2850000.00,5740000.00,6250000.00,5610000.00,1000000.00,1000000.00,7000000.00
Jun 20 2023,MASK,$3.64,0,86070328.74,17883296.77,30737031.96,8000000.00,2850000.00,5740000.00,6250000.00,5610000.00,1000000.00,1000000.00,7000000.00
Jun 19 2023,MASK,$3.54,0,86013239.92,17862326.68,30700913.24,8000000.00,2850000.00,5740000.00,6250000.00,5610000.00,1000000.00,1000000.00,7000000.00
Jun 19 2023,MASK,$3.54,0,86013239.92,17862326.68,30700913.24,8000000.00,2850000.00,5740000.00,6250000.00,5610000.00,1000000.00,1000000.00,7000000.00
Jun 19 2023,MASK,$3.54,0,86013239.92,17862326.68,30700913.24,8000000.00,2850000.00,5740000.00,6250000.00,5610000.00,1000000.00,1000000.00,7000000.00
Jun 19 2023,MASK,$3.54,0,86013239.92,17862326.68,30700913.24,8000000.00,2850000.00,5740000.00,6250000.00,5610000.00,1000000.00,1000000.00,7000000.00
Jun 18 2023,MASK,$3.63,0,85956151.10,17841356.58,30664794.52,8000000.00,2850000.00,5740000.00,6250000.00,5610000.00,1000000.00,1000000.00,7000000.00
Jun 18 2023,MASK,$3.63,0,85956151.10,17841356.58,30664794.52,8000000.00,2850000.00,5740000.00,6250000.00,5610000.00,1000000.00,1000000.00,7000000.00
Jun 18 2023,MASK,$3.63,0,85956151.10,17841356.58,30664794.52,8000000.00,2850000.00,5740000.00,6250000.00,5610000.00,1000000.00,1000000.00,7000000.00
Jun 18 2023,MASK,$3.63,0,85956151.10,17841356.58,30664794.52,8000000.00,2850000.00,5740000.00,6250000.00,5610000.00,1000000.00,1000000.00,7000000.00
Jun 18 2023,MASK,$3.63,0,85956151.10,17841356.58,30664794.52,8000000.00,2850000.00,5740000.00,6250000.00,5610000.00,1000000.00,1000000.00,7000000.00
Jun 17 2023,MASK,$3.51,0,85899062.29,17820386.49,30628675.80,8000000.00,2850000.00,5740000.00,6250000.00,5610000.00,1000000.00,1000000.00,7000000.00
Jun 17 2023,MASK,$3.51,0,85899062.29,17820386.49,30628675.80,8000000.00,2850000.00,5740000.00,6250000.00,5610000.00,1000000.00,1000000.00,7000000.00
Jun 17 2023,MASK,$3.51,0,85899062.29,17820386.49,30628675.80,8000000.00,2850000.00,5740000.00,6250000.00,5610000.00,1000000.00,1000000.00,7000000.00
Jun 17 2023,MASK,$3.51,0,85899062.29,17820386.49,30628675.80,8000000.00,2850000.00,5740000.00,6250000.00,5610000.00,1000000.00,1000000.00,7000000.00
Jun 16 2023,MASK,$3.44,0,85841973.47,17799416.39,30592557.08,8000000.00,2850000.00,5740000.00,6250000.00,5610000.00,1000000.00,1000000.00,7000000.00
Jun 16 2023,MASK,$3.44,0,85841973.47,17799416.39,30592557.08,8000000.00,2850000.00,5740000.00,6250000.00,5610000.00,1000000.00,1000000.00,7000000.00
Jun 16 2023,MASK,$3.44,0,85841973.47,17799416.39,30592557.08,8000000.00,2850000.00,5740000.00,6250000.00,5610000.00,1000000.00,1000000.00,7000000.00
Jun 16 2023,MASK,$3.44,0,85841973.47,17799416.39,30592557.08,8000000.00,2850000.00,5740000.00,6250000.00,5610000.00,1000000.00,1000000.00,7000000.00
Jun 16 2023,MASK,$3.44,0,85841973.47,17799416.39,30592557.08,8000000.00,2850000.00,5740000.00,6250000.00,5610000.00,1000000.00,1000000.00,7000000.00
Jun 15 2023,MASK,$3.37,0,85784884.65,17778446.30,30556438.36,8000000.00,2850000.00,5740000.00,6250000.00,5610000.00,1000000.00,1000000.00,7000000.00
Jun 15 2023,MASK,$3.37,0,85784884.65,17778446.30,30556438.36,8000000.00,2850000.00,5740000.00,6250000.00,5610000.00,1000000.00,1000000.00,7000000.00
Jun 15 2023,MASK,$3.37,0,85784884.65,17778446.30,30556438.36,8000000.00,2850000.00,5740000.00,6250000.00,5610000.00,1000000.00,1000000.00,7000000.00
Jun 15 2023,MASK,$3.37,0,85784884.65,17778446.30,30556438.36,8000000.00,2850000.00,5740000.00,6250000.00,5610000.00,1000000.00,1000000.00,7000000.00
Jun 14 2023,MASK,$3.57,0,85727795.84,17757476.20,30520319.63,8000000.00,2850000.00,5740000.00,6250000.00,5610000.00,1000000.00,1000000.00,7000000.00
Jun 14 2023,MASK,$3.57,0,85727795.84,17757476.20,30520319.63,8000000.00,2850000.00,5740000.00,6250000.00,5610000.00,1000000.00,1000000.00,7000000.00
Jun 14 2023,MASK,$3.57,0,85727795.84,17757476.20,30520319.63,8000000.00,2850000.00,5740000.00,6250000.00,5610000.00,1000000.00,1000000.00,7000000.00
Jun 14 2023,MASK,$3.57,0,85727795.84,17757476.20,30520319.63,8000000.00,2850000.00,5740000.00,6250000.00,5610000.00,1000000.00,1000000.00,7000000.00
Jun 14 2023,MASK,$3.57,0,85727795.84,17757476.20,30520319.63,8000000.00,2850000.00,5740000.00,6250000.00,5610000.00,1000000.00,1000000.00,7000000.00
Jun 13 2023,MASK,$3.71,0,85670707.02,17736506.11,30484200.91,8000000.00,2850000.00,5740000.00,6250000.00,5610000.00,1000000.00,1000000.00,7000000.00
Jun 13 2023,MASK,$3.71,0,85670707.02,17736506.11,30484200.91,8000000.00,2850000.00,5740000.00,6250000.00,5610000.00,1000000.00,1000000.00,7000000.00
Jun 13 2023,MASK,$3.71,0,85670707.02,17736506.11,30484200.91,8000000.00,2850000.00,5740000.00,6250000.00,5610000.00,1000000.00,1000000.00,7000000.00
Jun 13 2023,MASK,$3.71,0,85670707.02,17736506.11,30484200.91,8000000.00,2850000.00,5740000.00,6250000.00,5610000.00,1000000.00,1000000.00,7000000.00
Jun 12 2023,MASK,$3.53,0,85613618.20,17715536.01,30448082.19,8000000.00,2850000.00,5740000.00,6250000.00,5610000.00,1000000.00,1000000.00,7000000.00
Jun 12 2023,MASK,$3.53,0,85613618.20,17715536.01,30448082.19,8000000.00,2850000.00,5740000.00,6250000.00,5610000.00,1000000.00,1000000.00,7000000.00
Jun 12 2023,MASK,$3.53,0,85613618.20,17715536.01,30448082.19,8000000.00,2850000.00,5740000.00,6250000.00,5610000.00,1000000.00,1000000.00,7000000.00
Jun 12 2023,MASK,$3.53,0,85613618.20,17715536.01,30448082.19,8000000.00,2850000.00,5740000.00,6250000.00,5610000.00,1000000.00,1000000.00,7000000.00
Jun 12 2023,MASK,$3.53,0,85613618.20,17715536.01,30448082.19,8000000.00,2850000.00,5740000.00,6250000.00,5610000.00,1000000.00,1000000.00,7000000.00
Jun 11 2023,MASK,$3.54,0,85556529.39,17694565.92,30411963.47,8000000.00,2850000.00,5740000.00,6250000.00,5610000.00,1000000.00,1000000.00,7000000.00
Jun 11 2023,MASK,$3.54,0,85556529.39,17694565.92,30411963.47,8000000.00,2850000.00,5740000.00,6250000.00,5610000.00,1000000.00,1000000.00,7000000.00
Jun 11 2023,MASK,$3.54,0,85556529.39,17694565.92,30411963.47,8000000.00,2850000.00,5740000.00,6250000.00,5610000.00,1000000.00,1000000.00,7000000.00
Jun 11 2023,MASK,$3.54,0,85556529.39,17694565.92,30411963.47,8000000.00,2850000.00,5740000.00,6250000.00,5610000.00,1000000.00,1000000.00,7000000.00
Jun 10 2023,MASK,$4.13,0,85499440.57,17673595.82,30375844.75,8000000.00,2850000.00,5740000.00,6250000.00,5610000.00,1000000.00,1000000.00,7000000.00
Jun 10 2023,MASK,$4.13,0,85499440.57,17673595.82,30375844.75,8000000.00,2850000.00,5740000.00,6250000.00,5610000.00,1000000.00,1000000.00,7000000.00
Jun 10 2023,MASK,$4.13,0,85499440.57,17673595.82,30375844.75,8000000.00,2850000.00,5740000.00,6250000.00,5610000.00,1000000.00,1000000.00,7000000.00
Jun 10 2023,MASK,$4.13,0,85499440.57,17673595.82,30375844.75,8000000.00,2850000.00,5740000.00,6250000.00,5610000.00,1000000.00,1000000.00,7000000.00
Jun 10 2023,MASK,$4.13,0,85499440.57,17673595.82,30375844.75,8000000.00,2850000.00,5740000.00,6250000.00,5610000.00,1000000.00,1000000.00,7000000.00
Jun 09 2023,MASK,$4.12,0,85442351.75,17652625.73,30339726.03,8000000.00,2850000.00,5740000.00,6250000.00,5610000.00,1000000.00,1000000.00,7000000.00
Jun 09 2023,MASK,$4.12,0,85442351.75,17652625.73,30339726.03,8000000.00,2850000.00,5740000.00,6250000.00,5610000.00,1000000.00,1000000.00,7000000.00
Jun 09 2023,MASK,$4.12,0,85442351.75,17652625.73,30339726.03,8000000.00,2850000.00,5740000.00,6250000.00,5610000.00,1000000.00,1000000.00,7000000.00
Jun 09 2023,MASK,$4.12,0,85442351.75,17652625.73,30339726.03,8000000.00,2850000.00,5740000.00,6250000.00,5610000.00,1000000.00,1000000.00,7000000.00
Jun 08 2023,MASK,$4.05,0,85385262.94,17631655.63,30303607.31,8000000.00,2850000.00,5740000.00,6250000.00,5610000.00,1000000.00,1000000.00,7000000.00
Jun 08 2023,MASK,$4.05,0,85385262.94,17631655.63,30303607.31,8000000.00,2850000.00,5740000.00,6250000.00,5610000.00,1000000.00,1000000.00,7000000.00
Jun 08 2023,MASK,$4.05,0,85385262.94,17631655.63,30303607.31,8000000.00,2850000.00,5740000.00,6250000.00,5610000.00,1000000.00,1000000.00,7000000.00
Jun 08 2023,MASK,$4.05,0,85385262.94,17631655.63,30303607.31,8000000.00,2850000.00,5740000.00,6250000.00,5610000.00,1000000.00,1000000.00,7000000.00
Jun 08 2023,MASK,$4.05,0,85385262.94,17631655.63,30303607.31,8000000.00,2850000.00,5740000.00,6250000.00,5610000.00,1000000.00,1000000.00,7000000.00
Jun 07 2023,MASK,$4.31,0,85328174.12,17610685.54,30267488.58,8000000.00,2850000.00,5740000.00,6250000.00,5610000.00,1000000.00,1000000.00,7000000.00
Jun 07 2023,MASK,$4.31,0,85328174.12,17610685.54,30267488.58,8000000.00,2850000.00,5740000.00,6250000.00,5610000.00,1000000.00,1000000.00,7000000.00
Jun 07 2023,MASK,$4.31,0,85328174.12,17610685.54,30267488.58,8000000.00,2850000.00,5740000.00,6250000.00,5610000.00,1000000.00,1000000.00,7000000.00
Jun 07 2023,MASK,$4.31,0,85328174.12,17610685.54,30267488.58,8000000.00,2850000.00,5740000.00,6250000.00,5610000.00,1000000.00,1000000.00,7000000.00
Jun 06 2023,MASK,$3.95,0,85271085.31,17589715.44,30231369.86,8000000.00,2850000.00,5740000.00,6250000.00,5610000.00,1000000.00,1000000.00,7000000.00
Jun 06 2023,MASK,$3.95,0,85271085.31,17589715.44,30231369.86,8000000.00,2850000.00,5740000.00,6250000.00,5610000.00,1000000.00,1000000.00,7000000.00
Jun 06 2023,MASK,$3.95,0,85271085.31,17589715.44,30231369.86,8000000.00,2850000.00,5740000.00,6250000.00,5610000.00,1000000.00,1000000.00,7000000.00
Jun 06 2023,MASK,$3.95,0,85271085.31,17589715.44,30231369.86,8000000.00,2850000.00,5740000.00,6250000.00,5610000.00,1000000.00,1000000.00,7000000.00
Jun 06 2023,MASK,$3.95,0,85271085.31,17589715.44,30231369.86,8000000.00,2850000.00,5740000.00,6250000.00,5610000.00,1000000.00,1000000.00,7000000.00
Jun 05 2023,MASK,$4.53,0,85213996.49,17568745.35,30195251.14,8000000.00,2850000.00,5740000.00,6250000.00,5610000.00,1000000.00,1000000.00,7000000.00
Jun 05 2023,MASK,$4.53,0,85213996.49,17568745.35,30195251.14,8000000.00,2850000.00,5740000.00,6250000.00,5610000.00,1000000.00,1000000.00,7000000.00
Jun 05 2023,MASK,$4.53,0,85213996.49,17568745.35,30195251.14,8000000.00,2850000.00,5740000.00,6250000.00,5610000.00,1000000.00,1000000.00,7000000.00
Jun 05 2023,MASK,$4.53,0,85213996.49,17568745.35,30195251.14,8000000.00,2850000.00,5740000.00,6250000.00,5610000.00,1000000.00,1000000.00,7000000.00
Jun 04 2023,MASK,$4.47,0,85156907.67,17547775.25,30159132.42,8000000.00,2850000.00,5740000.00,6250000.00,5610000.00,1000000.00,1000000.00,7000000.00
Jun 04 2023,MASK,$4.47,0,85156907.67,17547775.25,30159132.42,8000000.00,2850000.00,5740000.00,6250000.00,5610000.00,1000000.00,1000000.00,7000000.00
Jun 04 2023,MASK,$4.47,0,85156907.67,17547775.25,30159132.42,8000000.00,2850000.00,5740000.00,6250000.00,5610000.00,1000000.00,1000000.00,7000000.00
Jun 04 2023,MASK,$4.47,0,85156907.67,17547775.25,30159132.42,8000000.00,2850000.00,5740000.00,6250000.00,5610000.00,1000000.00,1000000.00,7000000.00
Jun 04 2023,MASK,$4.47,0,85156907.67,17547775.25,30159132.42,8000000.00,2850000.00,5740000.00,6250000.00,5610000.00,1000000.00,1000000.00,7000000.00
Jun 03 2023,MASK,$4.54,0,85099818.86,17526805.16,30123013.70,8000000.00,2850000.00,5740000.00,6250000.00,5610000.00,1000000.00,1000000.00,7000000.00
Jun 03 2023,MASK,$4.54,0,85099818.86,17526805.16,30123013.70,8000000.00,2850000.00,5740000.00,6250000.00,5610000.00,1000000.00,1000000.00,7000000.00
Jun 03 2023,MASK,$4.54,0,85099818.86,17526805.16,30123013.70,8000000.00,2850000.00,5740000.00,6250000.00,5610000.00,1000000.00,1000000.00,7000000.00
Jun 03 2023,MASK,$4.54,0,85099818.86,17526805.16,30123013.70,8000000.00,2850000.00,5740000.00,6250000.00,5610000.00,1000000.00,1000000.00,7000000.00
Jun 02 2023,MASK,$4.22,0,85042730.04,17505835.06,30086894.98,8000000.00,2850000.00,5740000.00,6250000.00,5610000.00,1000000.00,1000000.00,7000000.00
Jun 02 2023,MASK,$4.22,0,85042730.04,17505835.06,30086894.98,8000000.00,2850000.00,5740000.00,6250000.00,5610000.00,1000000.00,1000000.00,7000000.00
Jun 02 2023,MASK,$4.22,0,85042730.04,17505835.06,30086894.98,8000000.00,2850000.00,5740000.00,6250000.00,5610000.00,1000000.00,1000000.00,7000000.00
Jun 02 2023,MASK,$4.22,0,85042730.04,17505835.06,30086894.98,8000000.00,2850000.00,5740000.00,6250000.00,5610000.00,1000000.00,1000000.00,7000000.00
Jun 02 2023,MASK,$4.22,0,85042730.04,17505835.06,30086894.98,8000000.00,2850000.00,5740000.00,6250000.00,5610000.00,1000000.00,1000000.00,7000000.00
Jun 01 2023,MASK,$4.37,0,84985641.22,17484864.97,30050776.26,8000000.00,2850000.00,5740000.00,6250000.00,5610000.00,1000000.00,1000000.00,7000000.00
Jun 01 2023,MASK,$4.37,0,84985641.22,17484864.97,30050776.26,8000000.00,2850000.00,5740000.00,6250000.00,5610000.00,1000000.00,1000000.00,7000000.00
Jun 01 2023,MASK,$4.37,0,84985641.22,17484864.97,30050776.26,8000000.00,2850000.00,5740000.00,6250000.00,5610000.00,1000000.00,1000000.00,7000000.00
Jun 01 2023,MASK,$4.37,0,84985641.22,17484864.97,30050776.26,8000000.00,2850000.00,5740000.00,6250000.00,5610000.00,1000000.00,1000000.00,7000000.00
May 31 2023,MASK,$4.57,0,84928552.41,17463894.87,30014657.53,8000000.00,2850000.00,5740000.00,6250000.00,5610000.00,1000000.00,1000000.00,7000000.00
May 31 2023,MASK,$4.57,0,84928552.41,17463894.87,30014657.53,8000000.00,2850000.00,5740000.00,6250000.00,5610000.00,1000000.00,1000000.00,7000000.00
May 31 2023,MASK,$4.57,0,84928552.41,17463894.87,30014657.53,8000000.00,2850000.00,5740000.00,6250000.00,5610000.00,1000000.00,1000000.00,7000000.00
May 31 2023,MASK,$4.57,0,84928552.41,17463894.87,30014657.53,8000000.00,2850000.00,5740000.00,6250000.00,5610000.00,1000000.00,1000000.00,7000000.00
May 31 2023,MASK,$4.57,0,84928552.41,17463894.87,30014657.53,8000000.00,2850000.00,5740000.00,6250000.00,5610000.00,1000000.00,1000000.00,7000000.00
May 30 2023,MASK,$4.54,0,84871463.59,17442924.78,29978538.81,8000000.00,2850000.00,5740000.00,6250000.00,5610000.00,1000000.00,1000000.00,7000000.00
May 30 2023,MASK,$4.54,0,84871463.59,17442924.78,29978538.81,8000000.00,2850000.00,5740000.00,6250000.00,5610000.00,1000000.00,1000000.00,7000000.00
May 30 2023,MASK,$4.54,0,84871463.59,17442924.78,29978538.81,8000000.00,2850000.00,5740000.00,6250000.00,5610000.00,1000000.00,1000000.00,7000000.00
May 30 2023,MASK,$4.54,0,84871463.59,17442924.78,29978538.81,8000000.00,2850000.00,5740000.00,6250000.00,5610000.00,1000000.00,1000000.00,7000000.00
May 29 2023,MASK,$4.58,0,84814374.77,17421954.68,29942420.09,8000000.00,2850000.00,5740000.00,6250000.00,5610000.00,1000000.00,1000000.00,7000000.00
May 29 2023,MASK,$4.58,0,84814374.77,17421954.68,29942420.09,8000000.00,2850000.00,5740000.00,6250000.00,5610000.00,1000000.00,1000000.00,7000000.00
May 29 2023,MASK,$4.58,0,84814374.77,17421954.68,29942420.09,8000000.00,2850000.00,5740000.00,6250000.00,5610000.00,1000000.00,1000000.00,7000000.00
May 29 2023,MASK,$4.58,0,84814374.77,17421954.68,29942420.09,8000000.00,2850000.00,5740000.00,6250000.00,5610000.00,1000000.00,1000000.00,7000000.00
May 29 2023,MASK,$4.58,0,84814374.77,17421954.68,29942420.09,8000000.00,2850000.00,5740000.00,6250000.00,5610000.00,1000000.00,1000000.00,7000000.00
May 28 2023,MASK,$4.07,0,84757285.96,17400984.59,29906301.37,8000000.00,2850000.00,5740000.00,6250000.00,5610000.00,1000000.00,1000000.00,7000000.00
May 28 2023,MASK,$4.07,0,84757285.96,17400984.59,29906301.37,8000000.00,2850000.00,5740000.00,6250000.00,5610000.00,1000000.00,1000000.00,7000000.00
May 28 2023,MASK,$4.07,0,84757285.96,17400984.59,29906301.37,8000000.00,2850000.00,5740000.00,6250000.00,5610000.00,1000000.00,1000000.00,7000000.00
May 28 2023,MASK,$4.07,0,84757285.96,17400984.59,29906301.37,8000000.00,2850000.00,5740000.00,6250000.00,5610000.00,1000000.00,1000000.00,7000000.00
May 27 2023,MASK,$3.95,0,84700197.14,17380014.49,29870182.65,8000000.00,2850000.00,5740000.00,6250000.00,5610000.00,1000000.00,1000000.00,7000000.00
May 27 2023,MASK,$3.95,0,84700197.14,17380014.49,29870182.65,8000000.00,2850000.00,5740000.00,6250000.00,5610000.00,1000000.00,1000000.00,7000000.00
May 27 2023,MASK,$3.95,0,84700197.14,17380014.49,29870182.65,8000000.00,2850000.00,5740000.00,6250000.00,5610000.00,1000000.00,1000000.00,7000000.00
May 27 2023,MASK,$3.95,0,84700197.14,17380014.49,29870182.65,8000000.00,2850000.00,5740000.00,6250000.00,5610000.00,1000000.00,1000000.00,7000000.00
May 27 2023,MASK,$3.95,0,84700197.14,17380014.49,29870182.65,8000000.00,2850000.00,5740000.00,6250000.00,5610000.00,1000000.00,1000000.00,7000000.00
May 26 2023,MASK,$3.93,0,84643108.32,17359044.39,29834063.93,8000000.00,2850000.00,5740000.00,6250000.00,5610000.00,1000000.00,1000000.00,7000000.00
May 26 2023,MASK,$3.93,0,84643108.32,17359044.39,29834063.93,8000000.00,2850000.00,5740000.00,6250000.00,5610000.00,1000000.00,1000000.00,7000000.00
May 26 2023,MASK,$3.93,0,84643108.32,17359044.39,29834063.93,8000000.00,2850000.00,5740000.00,6250000.00,5610000.00,1000000.00,1000000.00,7000000.00
May 26 2023,MASK,$3.93,0,84643108.32,17359044.39,29834063.93,8000000.00,2850000.00,5740000.00,6250000.00,5610000.00,1000000.00,1000000.00,7000000.00
May 25 2023,MASK,$3.93,0,84586019.51,17338074.30,29797945.21,8000000.00,2850000.00,5740000.00,6250000.00,5610000.00,1000000.00,1000000.00,7000000.00
May 25 2023,MASK,$3.93,0,84586019.51,17338074.30,29797945.21,8000000.00,2850000.00,5740000.00,6250000.00,5610000.00,1000000.00,1000000.00,7000000.00
May 25 2023,MASK,$3.93,0,84586019.51,17338074.30,29797945.21,8000000.00,2850000.00,5740000.00,6250000.00,5610000.00,1000000.00,1000000.00,7000000.00
May 25 2023,MASK,$3.93,0,84586019.51,17338074.30,29797945.21,8000000.00,2850000.00,5740000.00,6250000.00,5610000.00,1000000.00,1000000.00,7000000.00
May 25 2023,MASK,$3.93,0,84586019.51,17338074.30,29797945.21,8000000.00,2850000.00,5740000.00,6250000.00,5610000.00,1000000.00,1000000.00,7000000.00
May 24 2023,MASK,$4.21,0,84528930.69,17317104.20,29761826.48,8000000.00,2850000.00,5740000.00,6250000.00,5610000.00,1000000.00,1000000.00,7000000.00
May 24 2023,MASK,$4.21,0,84528930.69,17317104.20,29761826.48,8000000.00,2850000.00,5740000.00,6250000.00,5610000.00,1000000.00,1000000.00,7000000.00
May 24 2023,MASK,$4.21,0,84528930.69,17317104.20,29761826.48,8000000.00,2850000.00,5740000.00,6250000.00,5610000.00,1000000.00,1000000.00,7000000.00
May 24 2023,MASK,$4.21,0,84528930.69,17317104.20,29761826.48,8000000.00,2850000.00,5740000.00,6250000.00,5610000.00,1000000.00,1000000.00,7000000.00
May 23 2023,MASK,$4.29,0,84471841.87,17296134.11,29725707.76,8000000.00,2850000.00,5740000.00,6250000.00,5610000.00,1000000.00,1000000.00,7000000.00
May 23 2023,MASK,$4.29,0,84471841.87,17296134.11,29725707.76,8000000.00,2850000.00,5740000.00,6250000.00,5610000.00,1000000.00,1000000.00,7000000.00
May 23 2023,MASK,$4.29,0,84471841.87,17296134.11,29725707.76,8000000.00,2850000.00,5740000.00,6250000.00,5610000.00,1000000.00,1000000.00,7000000.00
May 23 2023,MASK,$4.29,0,84471841.87,17296134.11,29725707.76,8000000.00,2850000.00,5740000.00,6250000.00,5610000.00,1000000.00,1000000.00,7000000.00
May 23 2023,MASK,$4.29,0,84471841.87,17296134.11,29725707.76,8000000.00,2850000.00,5740000.00,6250000.00,5610000.00,1000000.00,1000000.00,7000000.00
May 22 2023,MASK,$4.49,0,84414753.06,17275164.01,29689589.04,8000000.00,2850000.00,5740000.00,6250000.00,5610000.00,1000000.00,1000000.00,7000000.00
May 22 2023,MASK,$4.49,0,84414753.06,17275164.01,29689589.04,8000000.00,2850000.00,5740000.00,6250000.00,5610000.00,1000000.00,1000000.00,7000000.00
May 22 2023,MASK,$4.49,0,84414753.06,17275164.01,29689589.04,8000000.00,2850000.00,5740000.00,6250000.00,5610000.00,1000000.00,1000000.00,7000000.00
May 22 2023,MASK,$4.49,0,84414753.06,17275164.01,29689589.04,8000000.00,2850000.00,5740000.00,6250000.00,5610000.00,1000000.00,1000000.00,7000000.00
May 21 2023,MASK,$4.58,0,84357664.24,17254193.92,29653470.32,8000000.00,2850000.00,5740000.00,6250000.00,5610000.00,1000000.00,1000000.00,7000000.00
May 21 2023,MASK,$4.58,0,84357664.24,17254193.92,29653470.32,8000000.00,2850000.00,5740000.00,6250000.00,5610000.00,1000000.00,1000000.00,7000000.00
May 21 2023,MASK,$4.58,0,84357664.24,17254193.92,29653470.32,8000000.00,2850000.00,5740000.00,6250000.00,5610000.00,1000000.00,1000000.00,7000000.00
May 21 2023,MASK,$4.58,0,84357664.24,17254193.92,29653470.32,8000000.00,2850000.00,5740000.00,6250000.00,5610000.00,1000000.00,1000000.00,7000000.00
May 21 2023,MASK,$4.58,0,84357664.24,17254193.92,29653470.32,8000000.00,2850000.00,5740000.00,6250000.00,5610000.00,1000000.00,1000000.00,7000000.00
May 20 2023,MASK,$4.48,0,84300575.42,17233223.82,29617351.60,8000000.00,2850000.00,5740000.00,6250000.00,5610000.00,1000000.00,1000000.00,7000000.00
May 20 2023,MASK,$4.48,0,84300575.42,17233223.82,29617351.60,8000000.00,2850000.00,5740000.00,6250000.00,5610000.00,1000000.00,1000000.00,7000000.00
May 20 2023,MASK,$4.48,0,84300575.42,17233223.82,29617351.60,8000000.00,2850000.00,5740000.00,6250000.00,5610000.00,1000000.00,1000000.00,7000000.00
May 20 2023,MASK,$4.48,0,84300575.42,17233223.82,29617351.60,8000000.00,2850000.00,5740000.00,6250000.00,5610000.00,1000000.00,1000000.00,7000000.00
May 19 2023,MASK,$4.74,0,84243486.61,17212253.73,29581232.88,8000000.00,2850000.00,5740000.00,6250000.00,5610000.00,1000000.00,1000000.00,7000000.00
May 19 2023,MASK,$4.74,0,84243486.61,17212253.73,29581232.88,8000000.00,2850000.00,5740000.00,6250000.00,5610000.00,1000000.00,1000000.00,7000000.00
