Date,Symbol,Price,Available Supply,Unlocked Supply,Company Tokens,Team Tokens,Round 1 (Seed),Round 2,Other Rounds,Round 3,Advisors Tokens,Backstop Fund,Safety Fund,User Acquisition Fund,Ecosystem Fund,FTT Liquidity Fund
Dec 30 2019,FTT,$2.21,0,161874748.01,28075182.75,4491701.26,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Dec 29 2019,FTT,$2.18,0,161673219.60,27892183.19,4473172.41,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Dec 29 2019,FTT,$2.18,0,161673219.60,27892183.19,4473172.41,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Dec 29 2019,FTT,$2.18,0,161673219.60,27892183.19,4473172.41,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Dec 28 2019,FTT,$2.15,0,161471691.19,27709183.63,4454643.56,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Dec 28 2019,FTT,$2.15,0,161471691.19,27709183.63,4454643.56,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Dec 28 2019,FTT,$2.15,0,161471691.19,27709183.63,4454643.56,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Dec 27 2019,FTT,$2.14,0,161270162.78,27526184.06,4436114.72,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Dec 27 2019,FTT,$2.14,0,161270162.78,27526184.06,4436114.72,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Dec 27 2019,FTT,$2.14,0,161270162.78,27526184.06,4436114.72,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Dec 26 2019,FTT,$2.14,0,161068634.37,27343184.50,4417585.87,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Dec 26 2019,FTT,$2.14,0,161068634.37,27343184.50,4417585.87,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Dec 26 2019,FTT,$2.14,0,161068634.37,27343184.50,4417585.87,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Dec 25 2019,FTT,$2.16,0,160867105.96,27160184.94,4399057.02,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Dec 25 2019,FTT,$2.16,0,160867105.96,27160184.94,4399057.02,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Dec 25 2019,FTT,$2.16,0,160867105.96,27160184.94,4399057.02,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Dec 24 2019,FTT,$2.19,0,160665577.56,26977185.38,4380528.18,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Dec 24 2019,FTT,$2.19,0,160665577.56,26977185.38,4380528.18,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Dec 24 2019,FTT,$2.19,0,160665577.56,26977185.38,4380528.18,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Dec 23 2019,FTT,$2.27,0,160464049.15,26794185.82,4361999.33,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Dec 23 2019,FTT,$2.27,0,160464049.15,26794185.82,4361999.33,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Dec 23 2019,FTT,$2.27,0,160464049.15,26794185.82,4361999.33,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Dec 22 2019,FTT,$2.15,0,160262520.74,26611186.26,4343470.48,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Dec 22 2019,FTT,$2.15,0,160262520.74,26611186.26,4343470.48,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Dec 22 2019,FTT,$2.15,0,160262520.74,26611186.26,4343470.48,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Dec 21 2019,FTT,$2.15,0,160060992.33,26428186.69,4324941.64,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Dec 21 2019,FTT,$2.15,0,160060992.33,26428186.69,4324941.64,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Dec 21 2019,FTT,$2.15,0,160060992.33,26428186.69,4324941.64,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Dec 20 2019,FTT,$2.03,0,159859463.92,26245187.13,4306412.79,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Dec 20 2019,FTT,$2.03,0,159859463.92,26245187.13,4306412.79,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Dec 19 2019,FTT,$1.90,0,159657935.51,26062187.57,4287883.94,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Dec 19 2019,FTT,$1.90,0,159657935.51,26062187.57,4287883.94,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Dec 19 2019,FTT,$1.90,0,159657935.51,26062187.57,4287883.94,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Dec 18 2019,FTT,$1.81,0,159456407.11,25879188.01,4269355.10,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Dec 18 2019,FTT,$1.81,0,159456407.11,25879188.01,4269355.10,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Dec 18 2019,FTT,$1.81,0,159456407.11,25879188.01,4269355.10,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Dec 17 2019,FTT,$1.86,0,159254878.70,25696188.45,4250826.25,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Dec 17 2019,FTT,$1.86,0,159254878.70,25696188.45,4250826.25,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Dec 17 2019,FTT,$1.86,0,159254878.70,25696188.45,4250826.25,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Dec 16 2019,FTT,$1.87,0,159053350.29,25513188.89,4232297.40,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Dec 16 2019,FTT,$1.87,0,159053350.29,25513188.89,4232297.40,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Dec 16 2019,FTT,$1.87,0,159053350.29,25513188.89,4232297.40,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Dec 15 2019,FTT,$1.86,0,158851821.88,25330189.32,4213768.56,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Dec 15 2019,FTT,$1.86,0,158851821.88,25330189.32,4213768.56,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Dec 15 2019,FTT,$1.86,0,158851821.88,25330189.32,4213768.56,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Dec 14 2019,FTT,$1.90,0,158650293.47,25147189.76,4195239.71,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Dec 14 2019,FTT,$1.90,0,158650293.47,25147189.76,4195239.71,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Dec 14 2019,FTT,$1.90,0,158650293.47,25147189.76,4195239.71,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Dec 13 2019,FTT,$1.85,0,158448765.06,24964190.20,4176710.86,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Dec 13 2019,FTT,$1.85,0,158448765.06,24964190.20,4176710.86,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Dec 13 2019,FTT,$1.85,0,158448765.06,24964190.20,4176710.86,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Dec 12 2019,FTT,$1.73,0,158247236.66,24781190.64,4158182.02,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Dec 12 2019,FTT,$1.73,0,158247236.66,24781190.64,4158182.02,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Dec 12 2019,FTT,$1.73,0,158247236.66,24781190.64,4158182.02,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Dec 12 2019,FTT,$1.73,0,158247236.66,24781190.64,4158182.02,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Feb 12 2020,FTT,$2.56,0,170741997.97,36127163.46,5306970.51,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Feb 12 2020,FTT,$2.56,0,170741997.97,36127163.46,5306970.51,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Feb 11 2020,FTT,$2.50,0,170540469.57,35944163.90,5288441.67,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Feb 11 2020,FTT,$2.50,0,170540469.57,35944163.90,5288441.67,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Feb 11 2020,FTT,$2.50,0,170540469.57,35944163.90,5288441.67,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Feb 10 2020,FTT,$2.40,0,170338941.16,35761164.34,5269912.82,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Feb 10 2020,FTT,$2.40,0,170338941.16,35761164.34,5269912.82,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Feb 10 2020,FTT,$2.40,0,170338941.16,35761164.34,5269912.82,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Feb 09 2020,FTT,$2.39,0,170137412.75,35578164.78,5251383.97,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Feb 09 2020,FTT,$2.39,0,170137412.75,35578164.78,5251383.97,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Feb 09 2020,FTT,$2.39,0,170137412.75,35578164.78,5251383.97,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Feb 08 2020,FTT,$2.38,0,169935884.34,35395165.21,5232855.13,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Feb 08 2020,FTT,$2.38,0,169935884.34,35395165.21,5232855.13,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Feb 08 2020,FTT,$2.38,0,169935884.34,35395165.21,5232855.13,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Feb 07 2020,FTT,$2.40,0,169734355.93,35212165.65,5214326.28,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Feb 07 2020,FTT,$2.40,0,169734355.93,35212165.65,5214326.28,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Feb 07 2020,FTT,$2.40,0,169734355.93,35212165.65,5214326.28,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Feb 06 2020,FTT,$2.34,0,169532827.52,35029166.09,5195797.43,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Feb 06 2020,FTT,$2.34,0,169532827.52,35029166.09,5195797.43,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Feb 06 2020,FTT,$2.34,0,169532827.52,35029166.09,5195797.43,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Feb 05 2020,FTT,$2.25,0,169331299.12,34846166.53,5177268.59,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Feb 05 2020,FTT,$2.25,0,169331299.12,34846166.53,5177268.59,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Feb 05 2020,FTT,$2.25,0,169331299.12,34846166.53,5177268.59,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Feb 04 2020,FTT,$2.30,0,169129770.71,34663166.97,5158739.74,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Feb 04 2020,FTT,$2.30,0,169129770.71,34663166.97,5158739.74,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Feb 04 2020,FTT,$2.30,0,169129770.71,34663166.97,5158739.74,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Feb 03 2020,FTT,$2.32,0,168928242.30,34480167.41,5140210.89,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Feb 03 2020,FTT,$2.32,0,168928242.30,34480167.41,5140210.89,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Feb 03 2020,FTT,$2.32,0,168928242.30,34480167.41,5140210.89,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Feb 02 2020,FTT,$2.34,0,168726713.89,34297167.84,5121682.05,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Feb 02 2020,FTT,$2.34,0,168726713.89,34297167.84,5121682.05,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Feb 02 2020,FTT,$2.34,0,168726713.89,34297167.84,5121682.05,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Feb 01 2020,FTT,$2.36,0,168525185.48,34114168.28,5103153.20,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Feb 01 2020,FTT,$2.36,0,168525185.48,34114168.28,5103153.20,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Feb 01 2020,FTT,$2.36,0,168525185.48,34114168.28,5103153.20,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Jan 31 2020,FTT,$2.41,0,168323657.07,33931168.72,5084624.35,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Jan 31 2020,FTT,$2.41,0,168323657.07,33931168.72,5084624.35,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Jan 31 2020,FTT,$2.41,0,168323657.07,33931168.72,5084624.35,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Jan 30 2020,FTT,$2.35,0,168122128.67,33748169.16,5066095.51,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Jan 30 2020,FTT,$2.35,0,168122128.67,33748169.16,5066095.51,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Jan 30 2020,FTT,$2.35,0,168122128.67,33748169.16,5066095.51,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Jan 29 2020,FTT,$2.44,0,167920600.26,33565169.60,5047566.66,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Jan 29 2020,FTT,$2.44,0,167920600.26,33565169.60,5047566.66,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Jan 28 2020,FTT,$2.37,0,167719071.85,33382170.04,5029037.81,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Jan 28 2020,FTT,$2.37,0,167719071.85,33382170.04,5029037.81,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Jan 28 2020,FTT,$2.37,0,167719071.85,33382170.04,5029037.81,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Jan 27 2020,FTT,$2.28,0,167517543.44,33199170.47,5010508.97,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Jan 27 2020,FTT,$2.28,0,167517543.44,33199170.47,5010508.97,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Jan 27 2020,FTT,$2.28,0,167517543.44,33199170.47,5010508.97,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Jan 26 2020,FTT,$2.22,0,167316015.03,33016170.91,4991980.12,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Jan 26 2020,FTT,$2.22,0,167316015.03,33016170.91,4991980.12,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Jan 26 2020,FTT,$2.22,0,167316015.03,33016170.91,4991980.12,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Jan 25 2020,FTT,$2.26,0,167114486.62,32833171.35,4973451.27,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Jan 25 2020,FTT,$2.26,0,167114486.62,32833171.35,4973451.27,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Jan 25 2020,FTT,$2.26,0,167114486.62,32833171.35,4973451.27,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Jan 24 2020,FTT,$2.22,0,166912958.22,32650171.79,4954922.43,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Jan 24 2020,FTT,$2.22,0,166912958.22,32650171.79,4954922.43,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Jan 24 2020,FTT,$2.22,0,166912958.22,32650171.79,4954922.43,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Jan 23 2020,FTT,$2.32,0,166711429.81,32467172.23,4936393.58,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Jan 23 2020,FTT,$2.32,0,166711429.81,32467172.23,4936393.58,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Jan 23 2020,FTT,$2.32,0,166711429.81,32467172.23,4936393.58,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Jan 22 2020,FTT,$2.35,0,166509901.40,32284172.67,4917864.73,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Jan 22 2020,FTT,$2.35,0,166509901.40,32284172.67,4917864.73,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Jan 22 2020,FTT,$2.35,0,166509901.40,32284172.67,4917864.73,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Jan 21 2020,FTT,$2.26,0,166308372.99,32101173.11,4899335.89,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Jan 21 2020,FTT,$2.26,0,166308372.99,32101173.11,4899335.89,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Jan 21 2020,FTT,$2.26,0,166308372.99,32101173.11,4899335.89,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Jan 20 2020,FTT,$2.28,0,166106844.58,31918173.54,4880807.04,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Jan 20 2020,FTT,$2.28,0,166106844.58,31918173.54,4880807.04,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Jan 20 2020,FTT,$2.28,0,166106844.58,31918173.54,4880807.04,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Jan 19 2020,FTT,$2.38,0,165905316.17,31735173.98,4862278.19,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Jan 19 2020,FTT,$2.38,0,165905316.17,31735173.98,4862278.19,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Jan 19 2020,FTT,$2.38,0,165905316.17,31735173.98,4862278.19,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Jan 18 2020,FTT,$2.38,0,165703787.77,31552174.42,4843749.35,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Jan 18 2020,FTT,$2.38,0,165703787.77,31552174.42,4843749.35,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Jan 18 2020,FTT,$2.38,0,165703787.77,31552174.42,4843749.35,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Jan 17 2020,FTT,$2.39,0,165502259.36,31369174.86,4825220.50,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Jan 17 2020,FTT,$2.39,0,165502259.36,31369174.86,4825220.50,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Jan 17 2020,FTT,$2.39,0,165502259.36,31369174.86,4825220.50,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Jan 16 2020,FTT,$2.36,0,165300730.95,31186175.30,4806691.65,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Jan 16 2020,FTT,$2.36,0,165300730.95,31186175.30,4806691.65,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Jan 16 2020,FTT,$2.36,0,165300730.95,31186175.30,4806691.65,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Jan 15 2020,FTT,$2.18,0,165099202.54,31003175.74,4788162.81,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Jan 15 2020,FTT,$2.18,0,165099202.54,31003175.74,4788162.81,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Jan 15 2020,FTT,$2.18,0,165099202.54,31003175.74,4788162.81,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Jan 14 2020,FTT,$2.15,0,164897674.13,30820176.17,4769633.96,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
